target,created_at,date,time,username,tweet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856932000,2020-04-02,22:48:52,ygtcrn1907,"Üsküdar ferah mah samanyolu sok no 14 te ikamet ediyorum. 3 turkcell ses hattım 1 kopilotum ,1 wınn data hattım ve  1 superbox ım var.  İşte çekim durumum . 4 yıldır her sene yeni dönemde planlamaya aldık dediniz işte çekim hali... konuşamamak da cabası  pic.twitter.com/Lq183PsCfu",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856662000,2020-04-02,22:44:22,ozkannkirdar,süperbox müşteri temsilcilerinize 20dk geçmesine rağmen neden bağlanamıyorum?,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856639000,2020-04-02,22:43:59,dilaraozciflik,@TurkcellHizmet @Turkcell Turkcell insan olsan virüs var demem çıkar gelir evini taşlar ocağıni batırırım bir gün yüzümüzü güldür be süper box var kol gibi fatura ödüyoruz internet yok faturadaki dk da size ulaşmak için harcıyoruz can çekiyor İnternet bı ses verin be  pic.twitter.com/2G6Fo8cHGk,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856606000,2020-04-02,22:43:26,aycanbayraktar1,@Turkcell NEDEN BU KADAR YAVAŞSINIZ NEDEN????,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856347000,2020-04-02,22:39:07,beyzaad,Online islemlerden sattiginiz sifir cihaz arizali cikti ve zorla bana kabul ettirmeye calisiyorsunuz. Musteri hizmetlerinizdan hicbir sekilde geri donus alamiyorum.Biraz markanizin arkasinda durun. @TurkcellHizmet @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856255000,2020-04-02,22:37:35,koronavir,Böyle bir süreçte eğitimden uzak kaldığımız bir dönemde herkes uzaktan eğitim alırken biz evimize internet çekemiyoruz hangi çağda yaşıyoruz @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856218000,2020-04-02,22:36:58,adilenar3,Türkcell i kınıyoruz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856166000,2020-04-02,22:36:06,gokhanyce,Bana aylardır yaptıkları eziyetleri anlatsam film olur kanka,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856104000,2020-04-02,22:35:04,dursuna34982447,Turkcell daha beter...,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856104000,2020-04-02,22:35:04,cnky,Superbox bugün tüm zamanların en rezalet bağlantısını sağlıyor o kadar parayı çamur gibi film izlemek için mi ödüyoruz @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856078000,2020-04-02,22:34:38,yekincii,"Ayrıca bu nasıl saçma bir soru sayın Turkcell siz bunu bana taşınabilir diye sattınız, velevki çiftliğime götürdüm öyle şeymi olur.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585856053000,2020-04-02,22:34:13,elifmutluerguz,@SuperYardim  acaba bir turkcell yetkilisi okuyor mu bunlari @TurkcellHizmet hizmet yokkkkkkkkk taahhut ettiginiz hizmet yok ama biz faturayi oduyoruz 2 cocuk ayni anda internetten ders alamiyor farkinda misiniz hiz sorunumuz ne kadar buyuk internet cekmiyor cekmiyir turkcesi bu,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855968000,2020-04-02,22:32:48,mittalu1,Dunya 5g geciyor biz hala balkonda çekiyor diye bu soğukta balkona çikıyoruz..@Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855888000,2020-04-02,22:31:28,10akcay10,Arkadaşlar Turkcell de şebeke sorunu varmı özellikle tuşlu telefonlarda 🤔,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855886000,2020-04-02,22:31:26,farukush,ya bu turkcell şaka gibi bi operatör ya :D hiç bağım olmadığı halde 622 lira borcum var :D,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855870000,2020-04-02,22:31:10,klccem,Ya bunlara internet basvuru yaptim tam bir bucuk ay sonra gelip bagladilar. En ufak gecimede +25 tl ceza kesiyorlar. Allah muhtac etmesin,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855852000,2020-04-02,22:30:52,xelil212,Yaw de gidin işinize ancak milleti kandırın her yerde 4.5 g çeker diye. Çekmiyor kardeşim şehir merkezinde. Faturalarımı iade edin.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855842000,2020-04-02,22:30:42,farukush,Turkcell ile hiç bi bağım yokken yine 622 lira borç dayamışsınız. Neyin borcudur bu ?,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855706000,2020-04-02,22:28:26,rsndmn,Sadece paket içeriğini söylesinler ona göre hareket edelim. Kendisi de #turkcell i arayamıyor. Yardımcı olabilecek tek kişi benim. Şu zor günlerde sağlayacağınız anlayış ve desteğinizin olağan olduğunu düşünüyorum. Ama yardım ve destek almıyorum.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855702000,2020-04-02,22:28:22,mtdofficial1,Şov yapma internet ver,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855681000,2020-04-02,22:28:01,ilkayayata,Hadi kapattı. Açması kimi abonelerin toplam ayda ödediği rakama eş değer. Ana yasaya aykırı. Sen bir ay hizmet ver bu parayı al. Sadece aç kapa bu parayı al. Olacak iş mi? 20 milyonun içinde benim de 28.64TL bağışım var. Üstüne yatma @Turkcell  pic.twitter.com/oukB6yZvwZ,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855670000,2020-04-02,22:27:50,elifmutluerguz,"Turkcell superonline rezilligi yasayanlar nerede birlesiyor zira turkcellden cozum yokkkkkk 
#Turkcell #turkcellsuperonline @SuperYardim",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855587000,2020-04-02,22:26:27,muratgever6,TTnin 40 milyon verdiği yerde ‘kooooskoooca türkselll’ 20 milyon yazıklar olsun sana ulan abone başına 1 lira bile değil bunca yıldır bu milletin kanını emdiniz üç kuruş bağış yaptınız diye reklam yapıyorsunuz utanmadan yazık yazık,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855559000,2020-04-02,22:25:59,osmanozkilinc,millete iki kat kilitlediğiniz fiyatın sadakası...,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855459000,2020-04-02,22:24:19,darkwolf8916,Neredeyse 3 yıldır bu sorunu yaşıyoruz. Mahallemizdeki herkes Turkcell kullanıyorken bu şebeke sorunu nedeniyle herkes farklı operatörlere geçti ve geçmeye de devam ediyor,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855405000,2020-04-02,22:23:25,mm_numanada,Vatandaşları eve bağlamak için keşke birazda abonelere cömertlik yapsanız öğrenciyim evimde internetim yok uzaktan eğitime katılmak için ek paketlere tonla para istiyosunuz para olmayınca eğitimden uzak kalmak zorundayız bize de yazık,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855362000,2020-04-02,22:22:42,kerem49943430,Bunlar devletin gözünde bir yere gelmek için yapıyor bunları faturaları 1 ay erteleyin de milleti nasıl düşündüğünüzü görsün #AcilOHAL #vaka18135,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855347000,2020-04-02,22:22:27,meridius_m,Milleti kat kat pahalı tarifeleri iteleyetek kazandığınız parayı şimdide yaranmak için milletin gözüne sokarak bağışlıyorsunuz. Madem bu kadar düşüncelisiniz. Çek faturaları aşşağıya dağıt interneti millet evden çıkmasın.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855321000,2020-04-02,22:22:01,pharmasurungen,Sanırım büyük konuştum. Bunu yazdıktan yarım saat sonra gitti hala da geri gelmedi 🤦🏻‍♀️,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855270000,2020-04-02,22:21:10,kerem49943430,Onun 3 katını bir şekilde devletten alırsınız siz çıkarınız olmadan asla elinizi kıpırdatmazsınız,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855257000,2020-04-02,22:20:57,mrtkaratas,"Şu süreçte gerçekten elini taşın altına koyda maliyet fiyatından faturalandır faturalarımızı ucuz kahramanlık yapma
#SIRFHAVA...",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855217000,2020-04-02,22:20:17,mnevverdursun2,Şü günlerde internet erişiminiz pek çekmiyor  neden acaba.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855209000,2020-04-02,22:20:09,recepsaglam,#EvdeHayatVar ama #Turkcell  süperbox 20mb olan internet 2mb bile vermiyor.Sorunun baz istasyonu olduğunu kabul edip çözüm için şimdilik planlarımız da yok diye sms atayor.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855135000,2020-04-02,22:18:55,rsndmn,"#sabret diye reklam yapmayı biliyorsun #turkcell ama çözüm odaklı değilsin. Vereceğin olağan cevapları zaten biliyorum, tüm müşteri hizmetleri ezbere konuşmaktan öteye gitmiyor. Şu zor zamanlarda olağanüstü bir durum için destek istedim ama yine çözmek istemediniz. 👏🏼👏🏼👏🏼👎🏼👎🏼👎🏼",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855133000,2020-04-02,22:18:53,deepimpect34,"Kullanıcılarınıza da Biraz Bedava İnternet Verseniz., Hani Evde Hayat Var Diyorsunuz yaa.!!
Ama Vatandaş Nasıl Olsa Elinizde Değilmi Ne Gerek Var, İktidara Şirin Görünmek Daha Kazanç Getirir..",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855108000,2020-04-02,22:18:28,srblozge,Hep bir sonraki yatırım döneminde incelemeye alınıncak diyip kapatıyorsunuz deprem olsa enkaz altında kalsak telefonun sinyaline dahi ulaşamıycaksınız @Turkcell @TurkcellHizmet mağarada çeken tel #Bursa #üçevlerde çekmiyor şaka gibi (cam kenarı)hariç odamda servis dışı !!,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585855020000,2020-04-02,22:17:00,fevzidereli,Sene olmuş 2020 daha baz istanyonumuz yok. Neyin havası bu🤔,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854997000,2020-04-02,22:16:37,dreamerarchlgst,@Turkcell @TurkcellHizmet şu meşakkatli günlerde yanımızda olan tek şey internetimizken onunda çekmemesi sürekli gitmesi yoruyor be Turkcell. Bir el at da..,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854976000,2020-04-02,22:16:16,erhankesici,Hee Ayın 7’sinde Ödenecek Faturayı Bugünden Arayıp Bilgilendirmek İçin Aradık Diyorsun Ya o Nasıl Olcak Türkcell Bey,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854968000,2020-04-02,22:16:08,gknurgk7,Şuan yok sorun. Ama son 1 aydır tlf cekmiyor ara ara ve internet sürekli gidiyor ve siz hep aynı şeyi söylüyorsunuz alt çalışma var denilip kapanıyor tlf ve durum gerçekten hiç hoş olmuyor 15 yıla yakındır turkcell kullanıcısıyım ama son 1 aydır yaşıyorum bu sorunu,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854963000,2020-04-02,22:16:03,srblozge,Aylardır sabit bi yerde elimde telefonumu kullanmaktan sıkıldım @Turkcell @TurkcellHizmet @trtuketicihakki,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854961000,2020-04-02,22:16:01,fevzidereli,At havanı en ufak Bi depremde nasılsa foyanız ortaya çıkıyor...,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854923000,2020-04-02,22:15:23,sulkavak,bizim faturalar neden kabarık. anladık şimdi.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854905000,2020-04-02,22:15:05,tncahtogl6,Göz boyama amk  1 GB internet için ölüyorsunuz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854837000,2020-04-02,22:13:57,srblozge,@TurkcellHizmet @TurkcellHizmet @tuketicienstitu @tuketicigundemi #EvdeHayatVar dediler ama bizim evde yok cam kenarı hariç tel çekmiyor odamda ise servis dışı #bizbizeyeteriz #BizTuerkiyeyiz #bizbize yetemiyoruz #Turkcell @TurkcellHizmet @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854822000,2020-04-02,22:13:42,orangeoralet,"#Turkcell 
Bak aklıma geldi ,gerildim..
Ben bu faturayı ödemeyeceğim...  https://twitter.com/Orangeoralet/status/1245741144807477249 …",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854796000,2020-04-02,22:13:16,cngzpkts,"Bunu yapacağınıza 1 ay kimseden fatura bedeli almazsanız, Tüm Türkiye size yeter di. Bizim köyde telefon çekmiyor, ağam 3 kuruş bağış yapıyor.... 
@TurkcellHizmet @Turkcell  https://twitter.com/Turkcell/status/1245790004980391938 …",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854779000,2020-04-02,22:12:59,melihelci,Dayanışma doğrudan kullanıcılarınıza indirimler yaparak da olabilirdi. Ha pardon öyle olunca vergiden düşmüyor 😂,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854777000,2020-04-02,22:12:57,mdonmez1907,#evde kal Türkiye... Turkcell’e bağlanamıyoruz hayata! Evdeyim ama telefonum evde çekmiyor en kısa sürede çözüm istiyorum 3 aydır bu durum devam ediyor  #Turkcell #şikayetvar,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854726000,2020-04-02,22:12:06,srblozge,@TurkcellHizmet #bizbizeyeteriz #BizBizeYeterizTUERKİYEM #turkcell #EvdeHayatVar odamda telefon çekmiyor haftada bir arıyorum sizi önümüzdeki yatırımlarda incelenecek diyip kapatıyorsunuz o kadar reklama gerek yok madem yanımızdasınız çözümü bulmanızı rica ediyorum,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854706000,2020-04-02,22:11:46,ygtcrn1907,Eskiden sıkıntılı bölgeyi bildirdiğimizde ekipleriniz gelir bakar sonra çözüm üretirdi. Yönetiminiz değişti cevap vermeye tenezzül etmez oldunuz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854704000,2020-04-02,22:11:44,sinandemirkol5,#Turkcell  gibi şirket olmaz olsun yıllarca bu memleketin parasını bedavadan aldınız hiç bir şey yapmadınız dışarıda yağmur yağıyor internet kopuyor evde süperbox pişmanlıktır.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854637000,2020-04-02,22:10:37,serpilz92980748,Çok mu gerekli adımlar bunlar.. göstermelik  işler..kadro ver tayin hakkı  ver..yıpranma  ver..denge tazminatı ni maaşa  yansıt... canım  tehlikede benim Canım ...,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854615000,2020-04-02,22:10:15,artiretce,vatandaşın bu zor günlerinde neden hediye konuşma int vb vermiyorsunuz...inşallah bu karanlık günler geçer sonrada trcell ile ilgili durumu değerlendireceğiz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854592000,2020-04-02,22:09:52,baytekinmustafa,"Diyorsanız faturaları erteleyin işte iş güç yok evdeyiz
Hızımızı düşürmeyin",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854580000,2020-04-02,22:09:40,malikopar,Sen ilk önce  bir fatura gecikti diye  hattımızı kapatmamayi öğren,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854393000,2020-04-02,22:06:33,meridius_m,@TcellPlatinum @Turkcell @TurkcellHizmet ya onu bunu bırakında bu saatte aranırmı insan bu ne terbiyesizlik saat 17.30 da iki saat İÇİNDE aricaz dediniz 4 saat sonra aradınız. Sonuç fatura ödemeye devam.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854275000,2020-04-02,22:04:35,meridius_m,@TcellPlatinum @Turkcell @TurkcellHizmet müşteri temsilciniz ve sözde yetkiliniz sürekli malsef sistem izin vermiyor diyip duruyorlar papağan gibş. Ya bu sistem vahiylemi geldi size sonuçta bir yazılım . Değiştirin şu dolandırma çabanızı.. Sistem izin vermiyorsa sistemi dzltin,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854251000,2020-04-02,22:04:11,snoopdoa,herkes evindeyken bari internetlerimiz düzgün çalışsın ya @Turkcell @TurkTelekom @VodafoneTR,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854226000,2020-04-02,22:03:46,murattemin34,"Çok çok kötü,telekom INTERNET hizmeti bazı yerlerde resmen battı....hizmet sıfır.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854214000,2020-04-02,22:03:34,mehmetaligrbz6,Reklamlarda vatandaşın herzaman yanındalar destekliyorlar ama sadece reklamlarda işin arka yüzünde tamamen vurgun işinize gelirse der gibi Arif kardeşim bunlara verdiğimiz paranın tek kuruşunu  bile helal etmem. Bari günlerde vatandaşın yanında olsunlar. @Turkcell @VodafoneTR,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854197000,2020-04-02,22:03:17,selcuk_kilincer,@TurkcellHizmet  Vodafone geçiş yaptım İnternet her yerde çeksin diye ama Vodafone un çektiği yerde bile çekmiyor artık. Nerede turkcell in çekim gücü?,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854082000,2020-04-02,22:01:22,annakareninatr,"0.56 mbps indirme hızını buraya bırakıyorum utanmanız için.
@Turkcell
@TurkcellHizmet
@SuperYardim
@TurkcellTVPlus pic.twitter.com/7Yg5gJBmh8",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585854039000,2020-04-02,22:00:39,yekincii,"Turkcell superbox çok yavaş, vaadedilen hizmetin yarısını alsak şükrediyoz, ama ay sonu faturayı tam alıyolar burda bir hak yeme söz konusu değilmi @tuketicienstitu @TurkcellHizmet @SikayetvarCom",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853934000,2020-04-02,21:58:54,bertanncontext,Abi ilaç gibi gelir şu kara günler de turkcell ödeyemediğim faturalara hiç bir yardım göstermiyor umarım kazanırsın abi,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853923000,2020-04-02,21:58:43,sakiraktaszeyn1,Bizi bunlarla oyalamayın haklarımızı istiyoruz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853902000,2020-04-02,21:58:22,gokhanyce,Allahım sen bana sabır ver güç ver benim bu hayattaki sınavım @Turkcell  miş  ben bu sınavı başarı ile geçecem. Desteklerimizi esirgemeyin dostlar @TurkcellHizmet pic.twitter.com/KejU2ds4rv,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853892000,2020-04-02,21:58:12,meridius_m,Dikkatli olmazsan donuna kadar alırlar. Yemişim dergiliğini . Bunlara para vereceğine git kitapçılardan al bunlar kazandı zaten kazanacakları kadar birazda onlar kazansın,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853846000,2020-04-02,21:57:26,01hnt,@Turkcell hayata bağlanamıyoruz internette sıkıntı yaşıyoruz,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853797000,2020-04-02,21:56:37,meridius_m,Geç bile kaldın kral. Ben mecburiyetten kullanıyorum çünkü @ttdestek ve @VodafoneDestek altyapısı yok. Sen en iyisi tarifeni değiştir rahata geç,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853771000,2020-04-02,21:56:11,busaydinli,Resmen her gün beni daha çok şaşırtıyosun Turkcell ama bu sondu @Turkcell @Turkcell herkes kendi kafasına göre kampanya düzenlerse ohoooo vay halimize,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853718000,2020-04-02,21:55:18,meridius_m,Milleti soymak bunların işi aynı tarifenin ismini değiştirip kişiye göre para yoluyorlar. Sen bunu kullanacağına @vodafonered kullan reiz 20 30 tane ülke bedava hemde yarı fiyatına,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853474000,2020-04-02,21:51:14,kisacafilat,@Turkcell @TurkcellHizmet hız önemli diye 100mbps hiza taşıdım interneti 2 gün önce ve kayda geçirdim . Böyle rezalet olur mu? Ben sürekli test mi yapacağım? Bu hızı sağlanamıyorsanız ayrılalım pic.twitter.com/CClIiw6CXN,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853138000,2020-04-02,21:45:38,altunelosman,@Turkcell @TurkcellHizmet @Murat__Erkan @SikayetvarCom #Turkcell #superonline @cozata gördüğünüz üzere yarım tekrar Cuma ve sizden gelen “geri döneceğiz” mesajı geleli 1 hafta benim müşteriniz olabilme çabam 20 gün oldu.Henüz dönüş yok. Sözde ülkenin en büyük şirketlerindensiniz  https://twitter.com/altunelosman/status/1243575899951374348 … pic.twitter.com/htn7yXYCyU,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853119000,2020-04-02,21:45:19,tahtagillerdenn,Varlık içinde yokluk yaşatıyorsun @Turkcell 5 çeker dediğiniz internet 1 bile çekmiyor🤦🏼‍♀️  pic.twitter.com/aoIgirPdzw,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585853062000,2020-04-02,21:44:22,meridius_m,@TcellPlatinum @Turkcell @TurkcellHizmet deve yüküyle para kazanıyorsunuz bu milletin sırtından bırakın artık sömürmeyi . Tuzağa çekip taah imzalatp çıkmak istediğindede vazgeçirmek için türlü türlü engeller çıkarmayın. Lanet olsunki sizin op kullanmak zorundayım.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852945000,2020-04-02,21:42:25,yusufme66819799,"Turkcell Allah aşkına bu akşam bari çek.
İnfazda Adaletİstiyoruz",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852887000,2020-04-02,21:41:27,meridius_m,@TcellPlatinum @Turkcell @TurkcellHizmet aynı içerikli tarifeyi diğer optrlr @VodafoneDestek @TTDestek sizden yarı fiyata satıyor. Siz bu sömürüye karşı tarifelerin ismini değiştirip müştri çekmek için indrim yapıyosunuz ama tuzağınıza çekip taah. İmzlttıklrnıza geçmş olsun,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852712000,2020-04-02,21:38:32,meridius_m,@TcellPlatinum @Turkcell @TurkcellHizmet fahiş fiyatlı tarifelernzde indrim yapp başka optrlrden müşteri çekmek indrim yapıyosunuz ama kendi müştrileriz yarrlnamıyor. Geçmek istediğindede yok 30 gün bekle yok cayme bedeli yok ekstra para .kanını emdiniz fahiş fiyatlarla insnlrın,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852638000,2020-04-02,21:37:18,10akcay10,@Turkcell @TurkcellHizmet babamın hattı bugün öğleden sonra fark ettik hiç sinyal almıyor. Telefonu tuslu 3g bile değil. #Turkcell #sinyal,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852568000,2020-04-02,21:36:08,batuhanfe,@Turkcell dün 2 günlük 1 gb internet hediye ettiniz. Hediye interneti kullanmaya başladığımdan beri internetim aşırı yavaşladı keşke hediye vermeseydiniz bu ne iş anlamadım,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852470000,2020-04-02,21:34:30,kadiracar2525,@Turkcell @TurkcellHizmet bugünlerde bile vatandaşını düşünmüyor,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852467000,2020-04-02,21:34:27,eyll71414401,"Alkışlamak kolay olandı, ama elini taşın altına koy dediğinde koca koca operatörler ulaşılmaz oluyor @Turkcell @TurkTelekom",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852446000,2020-04-02,21:34:06,ebuzer_ozel,@Turkcell 2020 yılında hazır aktif olan altyapı neden iptal edilir? Turkcell kalitesine yakışmayan bir durum. İletişime geçip yardımcı olmanızı istiyorum,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852416000,2020-04-02,21:33:36,kadiracar2525,@Turkcell @TurkcellHizmet bunlarda adam soyuyorlar,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852346000,2020-04-02,21:32:26,kadiracar2525,@Turkcell @TurkcellHizmet bunlara yaklaşmayın adam soyuyorlar,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852332000,2020-04-02,21:32:12,ebuzer_ozel,@Turkcell Eskişehir'in Günyüzü ilçesinde ikamet ediyorum. 2 yıl boyunca superonline kullandım. Bazı sebeplerden dolayı kapatmak mecburiyetinde kaldım. Üniversiteler online eğitime geçince şimdi tekrar bağlamak istedim. Fakat altyapı yok denildi. Mağdur durumdayım yardım istiyorum,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852217000,2020-04-02,21:30:17,shoparistancom,"#turkcellmusterihizmetleri  103291083 nolu basvuruma cozum degerlendirme aşamasındaymıs
Ama çözüm henüz yok henuz. Bulundugum bolgede vodofone deli gibi cekiyor. Turkcell bunu niye yapamıyor. Hatmı degistirelim. Alt yapi calisması vodofone hizmet veriyor.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852054000,2020-04-02,21:27:34,eyll71414401,"Aynı şey Turkcell’de de var. Rica etsem sen de paylaşır mısın? Kardeşim hemşire biliyorsun, 10 gündür eve adımını atmadı ama internet desteği sıfır. Turkcell’e yazdım ama beni sallayan da olmadı 😔 @TurkTelekom @Turkcell  https://twitter.com/arifcoskun05/status/1245742007936483328 …",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585852039000,2020-04-02,21:27:19,tambiileydi,"Teşekkürler Turkcell, ben bu süreçte berbat çekim gücünüze rağmen faturamı ödemeye devam edeceğim (!) @TurkcellHizmet pic.twitter.com/hRlXhvetUQ",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851993000,2020-04-02,21:26:33,huseyinn91,Bela bunlar.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851619000,2020-04-02,21:20:19,slim8shady,Modemin internet ışığı yanmaz mobil veriye geçeriz indirme hızı rezillik turkcell pişmanlıktır arkadaşlar @Turkcell @TurkcellHizmet pic.twitter.com/x7apEkaAyc,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851424000,2020-04-02,21:17:04,cylnhnde,Ailecek Turkcell kullanmaktayız şu anda hiç birimizde şebeke yok uçak modunu kapatıp açtık ama hala aynı 🙄,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851403000,2020-04-02,21:16:43,anabilimyapragi,"Güzel ülkemin güzel insanları, ülkem ne zaman zor durumda olsa telekomünikasyon şirketleri tarafından mahdur edilecekler. TürkTelekom
Turkcell
Vodafone
sizler bu ülkenin karanlık yüzüsünüz.",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851378000,2020-04-02,21:16:18,tokadottoman,"Yerli malı yurdun malı
Herkes onu kullanmalı 
Turkcell Casper Venüs Aselsan
Varken elin iphonuna bir araba parası verenler 54 kişinin 12 aylık geçim iaşesinide karşılar çok değil 3 telefon parasına bir asgari ücretli 1 yıl evini geçindiriyor, az kanaat 
#AppleTürkiyeMağduruyuz pic.twitter.com/IfQieevTZ8",,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851220000,2020-04-02,21:13:40,thedorecartman,@Turkcell havada karada bağlıyız biz diyorsunuz superbox İzmir'in ortasında çekmiyor?!,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851024000,2020-04-02,21:10:24,mery_curly,Turkcell yine puştluk peşindee,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585851011000,2020-04-02,21:10:11,bruceleemsi,Babamın yapılmasını rica ettiği işlemi kendilerinin yapamayacağını ve turkcell bayilerinden halletmesi gerektiği söylenmiş. Babam yaşını belirttiğinde sizin yerinize çocuklarınız da gidebilir demişler. Gündemden haberdar değiller sanırım,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585850801000,2020-04-02,21:06:41,ozkanarmagan,@TurkcellHizmet 1 yildir kullandigim tarifem bugun sona erdi. Su an hattimda yeterli bakiye yok. Cok sacma diyecegim ama konu turkcell olunca sasirmiyorum artik musteri hizmetlerinize ulasamiyorum. Salla kazan yaptim sacma sapan bip uygulamanizdan 500 dk heryone cikti.,,,,,,,,,,,,,,,,,,,,,,,,,
0,1585850795000,2020-04-02,21:06:35,avsaroglu_umit,Turkcell’den kaçtım Vodafone tutuldum. Yazıklar olsun hepinizde aynı yamyamlık. Hattı kestiniz. Unutmam #Vodafone,,,,,,,,,,,,,,,,,,,,,,,,,
