target,created_at,date,time,username,tweet,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585947064000,2020-04-03,23:51:04,1suleymanemre1,Daşşana beton yetmez,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585946779000,2020-04-03,23:46:19,bolatburhan,Malum sebeplerden dolayı faturamı ödeyemiyorum. Bu ay beni es geçseniz be olmaz mı ? :) @Turkcell @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585946659000,2020-04-03,23:44:19,zelis_irfan,"@Turkcell büyük bağış yaparak kendini göstermişti, @VodafoneTR  göremedim belkide vardır,ama bence bu arkadaşımıza sınırsız bir güzellik yaparsınız 😡😡",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585946585000,2020-04-03,23:43:05,mustafabasal,"Emirhan abinin ekran gitti, benim internet gitti @Turkcell telefonlarını açmadı, yayını erteleme postunu paylaşınca sinyal kalitem %100e fırladı, valla nazar...",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585946381000,2020-04-03,23:39:41,ozlerinserkan,"Doktor bey ile 1 Blok var aramızda, sorun bölgesel olabilir @Turkcell 
DEĞER'li hocamızı ve bizleri üzmeyin.  pic.twitter.com/uK7yKCF4p9",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585946276000,2020-04-03,23:37:56,bordolimoonn,"Turkcell kurban olayım gel bağla bizim şu wifiyi derslere giremiyorum :( 
@Turkcell @TurkcellHizmet @SuperYardim",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585946206000,2020-04-03,23:36:46,bringmelokii,Turkcell yoksa ondan dir asko,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585945680000,2020-04-03,23:28:00,meliksah_53,Turkcell fiyat pahalı olsa da vazgeçilmez evlat diğerleri çekilmiyor 🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585945416000,2020-04-03,23:23:36,m_enverb,2000lilerin çektiği kadar Turkcell çekmiyodur amk,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585945349000,2020-04-03,23:22:29,kemal_ktok,@Turkcell baz istasyonunu kapat sende kurtul bende ne süper çekim gücüne sahipsin  pic.twitter.com/I9zIWPgvSX,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585945346000,2020-04-03,23:22:26,cigdembayrakk,Buyrun başarınızı görün.Masalları bırakın.Çözüm bulun pic.twitter.com/NfJu3Iv8kq,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585945270000,2020-04-03,23:21:10,meliksah_53,Ben çok şanslı günümdeydim sanırım bana da bunlar geliyordu şimdiye kadar. 😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585945195000,2020-04-03,23:19:55,idriscin,"Böylesi zamanlarda böylesi taleplere cevap verebilmekte örnek bir sosyal #sorumluluk olur. 
@VodafoneTR
@Turkcell
@TurkTelekom",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585944871000,2020-04-03,23:14:31,thracian_,Sen bu hizmetini denedin mi ? @Turkcell  pic.twitter.com/4zMtPUR0Yw,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585944789000,2020-04-03,23:13:09,meliksah_53,Evlat Turkcell iyidir ya 😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585944724000,2020-04-03,23:12:04,migrosadam,Sayın @Turkcell Netflix’i bu karantina döneminde bedava yapın da fakirin yüzü gülsün. Bulunduğum yerde internet yok. Buyrun lokasyonum aşağıdadır. Adanın öbür ucunda yokluğun ortasında kısıtlı bir hayat sürmekteyim.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585944368000,2020-04-03,23:06:08,sedayildiizzz,Ne zaman nekşfliş (Netflix) için bir paket yapacaksınız syn @Turkcell @netflixturkiye,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585944072000,2020-04-03,23:01:12,firgac,@vodafonered @VodafoneTR @VodafoneDestek @Turkcell  kısa sürede cevap alamaz isem Turkcel e geçiş yapicam,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585944069000,2020-04-03,23:01:09,chidocan70,"@Turkcell #EvdeKal reklamınızı gözyaşları içinde izledim.Çok ponçik,acılı adana tadında,taraftar tribününü kesin cezbeder.Fatura dönemi gecikince aynı poncikliği bekliyoruz sizden! @TurkcellTVPlus günlerdir internet berbat, yayın kesiliyor.Haberiniz mutlaka vardır.",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585943893000,2020-04-03,22:58:13,hsb_ctn,Ştrateji bu dönüşüm efso olacak inşaallah🤣,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585943868000,2020-04-03,22:57:48,kptanil1,Türktelekom alt yapı yok diyor 2 haftadır da internet bağlayamıyor bağlayacağıda yok altyapısız kullanabileceğim ev interneti önerileri alabilirmiyim #net #internet #Turkcell #Vodafone #ttnet #turktelekom #NetflixTurkiye dizi-film izleyemiyorum #neksfliks,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585943758000,2020-04-03,22:55:58,hsmylmz53,Hayatının yanlışı olur olduğun yerde kal😳,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585943468000,2020-04-03,22:51:08,mmrerndrl,@Turkcell Bir davet bekleyen var,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585943400000,2020-04-03,22:50:00,yusufciftci,"Bu zamanlar bundan sonra hangi operatör ile devam edileceğini de gösterecek.
 @VodafoneTR
@Turkcell
@TurkTelekom",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585943010000,2020-04-03,22:43:30,borakyuz61,Kargadan başka kuş @Turkcell ‘den başka operatör tanımam :)),,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942884000,2020-04-03,22:41:24,karabatak3534,Turkcell dende bir farkınız yok ama..,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942810000,2020-04-03,22:40:10,miracinho53,Bida turkcell tuzlu gelsin abi 😄,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942808000,2020-04-03,22:40:08,xxxherbijiislam,Biz varken Turkcell in sırtı yere gelir mi :),,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942767000,2020-04-03,22:39:27,soner_s8,Bu Turkcell de oto boka internet paketi hediye ediyor . Hakkında şikayet edemediğim tek şirket . Fazlasıyla can sıkıyor,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942756000,2020-04-03,22:39:16,gizemyildirim06,Turkcell kulanıyom,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942706000,2020-04-03,22:38:26,ozlemzgurdemir,@VodafoneDestek  bugün vodofone  müşteri  hizmetleriaradım  10 yılı  aşkı  bir fil vodofone  kullanıcı alıyım verdikleri  teklif 59tl yeni giren  biri 35tl diyorumozaman #Turkcell'in tarifesini  gideyim  yapacak birşeyim  yok diyor karşı taraf oldu ozaman gideriz @TurkcellHizmet,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942663000,2020-04-03,22:37:43,meliksah_53,Biraz tuzlu kardaşum tavsiye etmem 😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942486000,2020-04-03,22:34:46,dr_catlak,Turkcell oraya taşı prensesim. Çekim gücümüz yüksek olsun.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942381000,2020-04-03,22:33:01,melek79686630,Çağ bilişim çağı 2000 ve üstü doğanlar z kuşağını temsil ediyor yani yeni dünya düzenini lütfen bu gençler için gereken desteği verir misiniz? #Turkcell #turktelekom #Vodafone #20yas #devamke #SamsunSakınDısarıCıkma #CoronavirusPandemic #neden20 #AleynaTilki #osmaniye,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942162000,2020-04-03,22:29:22,justgeekman,Turkcell i isen her halt i kullan çatla fln dan tut paycell e kadar,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585942122000,2020-04-03,22:28:42,elifoz_elif,Turkcell mobil veri gücü sağolsun,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941951000,2020-04-03,22:25:51,miracinho53,Turcelle mi geçeyim abi nasi olecek 😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941863000,2020-04-03,22:24:23,nefitek,İşyerinde Turkcell süperbox kullanıyoruz fena değil 129 tl,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941713000,2020-04-03,22:21:53,poyraz_taner34,Ben TTNET kullanmıyorum Turkcell kullanıyorum tavsiye ederim TTNET çok yavaş,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941687000,2020-04-03,22:21:27,falcatacmm,@Turkcell 1 nisan da sizden fatura üzerine laptop aldım acaba ne zaman ulaşır adresime ? Şimdi 30 büyük şehire giriş çıkış yasak olduğu için kargodan etkilenme olasılığı var mı  ? Yardımcı olursanız sevinirim,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941574000,2020-04-03,22:19:34,turktelekommdr,Hadi abicim deutschtelekom versin hadi abi bekleme yapma,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941482000,2020-04-03,22:18:02,belishim,3 hattımı birden taşıdım zaten Turkcell'e sırada ev İnterneti var ama ne yazık ki 1 yıl daha tahattüt var lanet olası dsmartla,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941414000,2020-04-03,22:16:54,meliksah_53,Teşekkürler canım😘 @Turkcell  pic.twitter.com/ZpeTYLHABa,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585941053000,2020-04-03,22:10:53,mekkuinnn,Turkcell'den maaş almaya devam mı  https://twitter.com/mhilmiguler/status/1246147626602553346 …,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585940497000,2020-04-03,22:01:37,ylmzylmz4240,İnternet paketiniz olacak mı hediye olarak,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585940484000,2020-04-03,22:01:24,adavapurum,"#Repost @turkcell

Sabret Türkiye! Bir süre sevdiklerimizden, güzel ülkemizin sokaklarından, caddelerinden ayrı kalacağız. Ama merak etme, geçici bu ayrılık. #EvdeHayatVar diyoruz ve sizin bağınız hiç kopmasın diye…  https://www.instagram.com/p/B-h5iS6DR8X/?igshid=7vyfkxrq1k9a …",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585940467000,2020-04-03,22:01:07,suyapti,TURKCELL SUPERBOX SUPER HIZDA MORUQ  pic.twitter.com/S5MdWza3S0,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939993000,2020-04-03,21:53:13,turkcellhizmet,"Turkcell 4.5G ile deneyimleyebileceğiniz hız, frekansa, kapsama alanına, hizmet alınan baz istasyonuna, coğrafi koşullara, şebeke yoğunluğuna, kullanılan cihaza, bağlanılan siteye ve baz istasyonundan uzaklığa göre değişim gösterebilir.",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939895000,2020-04-03,21:51:35,sbayram__,Bebeğiiim çok teşekkür ederim açtım hemen,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939768000,2020-04-03,21:49:28,caponyalu,"Tarifemi değiştiricem sizce hangisi ? (Faturasız ) #Vodafone
#Turkcell #turktelekom",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939699000,2020-04-03,21:48:19,tamerockgun,Yok yok Turkcell tarafından sıkıntı yok şükür. Teşekkür ederim :) TürkTelekom ev internetinde problem.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939521000,2020-04-03,21:45:21,bahadir_fener63,@Turkcell Merhaba 23 tl Telsiz borcu yazilı tl yuklemek istiyorum 25 tl ama paketlerde 35 var 25 tl eklersiniz cok sevinirz Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939435000,2020-04-03,21:43:55,ali_ltepe,@Turkcell  paket yapiyoruz evde oldugumuz icin yetmiyor yettiremiyoruz bari siz bisiler yapin.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939427000,2020-04-03,21:43:47,semihhasarpa,Turkcell duuuyyyyy sesimizi. Bu kayserinin çekmeyen kalitesi şuanda sıfır olan turkcell li abonelerin ayak sesleriiiii😁😁😁,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939390000,2020-04-03,21:43:10,flashland,"Arabaya bedava gaz alıyoruz işte, Turkcell 5GB verdi, bir de Carrefour önce bize teslimat yapıyor. Daha ne olsun.",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585939076000,2020-04-03,21:37:56,tsulann_,"Sevgili operatörler @Turkcell @VodafoneTR @TurkTelekom malumunuz bu geceden itibaren sokağa çıkma yasağı geliyor hatlarımıza internet yüklersen(iz) memnun oluruz 🙏🏻
#20yaş",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938983000,2020-04-03,21:36:23,burcuatks,Turkcell çalışanı olarak bir kez daha gurur duydum 🙏🏻 İyiki varsınız ♥️ @Turkcell #Turkcell #sağlıkcalısanları pic.twitter.com/i3o8y6OFs8,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938816000,2020-04-03,21:33:36,ilgimdayanikli,"#Repost @turkcell

Sabret Türkiye! Bir süre sevdiklerimizden, güzel ülkemizin sokaklarından, caddelerinden ayrı kalacağız. Ama merak etme, geçici bu ayrılık. #EvdeHayatVar diyoruz ve sizin bağınız hiç kopmasın diye…  https://www.instagram.com/p/B-h2Zj8jx38/?igshid=1edou1sxue71z …",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938728000,2020-04-03,21:32:08,svlms27,"Turkcell'in tüm müşterilerinde operatör isminde #EvdeHayatVar yazıyor, bende #StayHomeTurkey özel biriyim herhalde..🤔 pic.twitter.com/Zc8OEpgpFk",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938264000,2020-04-03,21:24:24,dogaculuer,@SimsekkkAli  malum turkcell ceosunu buldum kral,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938234000,2020-04-03,21:23:54,senol_apari,Turkcell Tv'de dublaj yayını yok...,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938189000,2020-04-03,21:23:09,4kisiden1imerve,Turkcell arazi... andbbd,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585938018000,2020-04-03,21:20:18,batuhn017,"@VodafoneTR @VodafoneDestek  
Yemin ederim bıktım şu günler bir geçsin,karantina bir bitsin ilk işim koşarak @TurkcellHizmet @Turkcell  bayisine gidip hattımı taşımak.

@VodafoneTR @VodafoneDestek  İnternet o kadar kötü ki uzaktan eğitim derslerine bile giremiyorum. :(",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585937940000,2020-04-03,21:19:00,quernless,Sayın turkcell internet ver bari aw #20yaş,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585937880000,2020-04-03,21:18:00,ictyayingrubu,ICT Media | Turkcell CEO’su çalışanlara video konferansla seslendi  http://ictmedia.com.tr/News/Index/7760/turkcell-ceo-su-calisanlara-video-konferansla-seslendi …,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585937754000,2020-04-03,21:15:54,maaridy,@Turkcell liyim mutluyum,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936874000,2020-04-03,21:01:14,goldman96046771,"Yüzüklerin Efendisi (Tüm Filmler) 
Harry Potter (Tüm Filmler)
Yeşil Yol 

Aklıma gelen efsane dublajlar bunlar eminim çok vardır fakat dublajını TRT ve bu Tivibu, Turkcell TV+ gibi internet sağlayıcılarının sinema kanalları var oralarda izlemeyin dublajı değiştiriyorlar...",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936663000,2020-04-03,20:57:43,mustafq12,İyi günler Turkcell ben Türk Telekom kullanıyorum ama artık onlardan bıktım size geçmek istiyorum süperonline Wi-Fi için bana ulaşır mısınız ?,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936575000,2020-04-03,20:56:15,mustafq12,İyi günler Turkcell ben Türk Telekom kullanıyorum ve artık onlardan bıktım 2 aydır internetimi açtırtmıyorum size geçmeye karar verdim bana en kısa sürede ulaşırmısınız ? Wi-Fi kurdurmak için,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936391000,2020-04-03,20:53:11,yasinunluer7,@Turkcell Reis 2-3 gb Bi şeyler ateşle yoksa evde kafayı yiyebilirim,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936356000,2020-04-03,20:52:36,tufankamer,Turkcell tek başına verdi 20 milyonu!!!!,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936319000,2020-04-03,20:51:59,kirsehirfinal,"#FinalEvinizde Kanal 23 ile Turkcell Tv Plus’ta da yayında!

@kanal23hd
#finalokulları #UzaktanEğitim #eğitim #başarı  https://www.instagram.com/p/B-hxtAMFqv8/?igshid=1gjrjpry0ccu4 …",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585936162000,2020-04-03,20:49:22,ivankaramazov37,Turkcell:e bıze ne babo,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934800000,2020-04-03,20:26:40,sisreyis,Turkcell kampanyası mı kardeşim bu 20 yaş altı 60 yaş üstü? genece tereke celele.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934792000,2020-04-03,20:26:32,ramazankurnaz47,Kesssinlikle öğretmenler için bir kampanya olmalı böylelikle biz öğrenciler  için çook çok hoş olur gerçekten <3,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934285000,2020-04-03,20:18:05,4abdullahozturk,Bu bahsettiklerin ayrı bir konu güzel kardeşim.Salgın var diye faturamı ödeyemiyorum aman sakın kesme demek farklı bir konu.Unutma büyük firmalar kazandığında büyük kazanıyor ama zarar zamanında da en çok onlar zarar görüyor.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934235000,2020-04-03,20:17:15,ferhat_353535,"Değerli @Turkcell ! 
Biz bize yeteriz kampanyasına 20 milyon TL bağış yapmışsınız Allah sizden razı olsun. 

Biz yıllardan beri ailecek Türkcell kullanıyoruz . Bize de internet bağışlasan olmaz mı ☺️ @TcellPlatinum @Turkcell",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934198000,2020-04-03,20:16:38,profshenusursoy,Turkcell Tarkan'la evden çıkma deseydi kesinlikle saha iyi hissederdim😊❤🌸  https://twitter.com/tarkan/status/1246124003997212678 …,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934037000,2020-04-03,20:13:57,mht_slk,Bizde de @Turkcell 'in hazırladığı bip kullanılabilir.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934026000,2020-04-03,20:13:46,ceren36667353,"Vız gelir dağlar denizler yaban eller sevmeye engel değil mesafeler...
#EvdeHayatVar
#HayatEverSığar
@Turkcell👏👏👏  https://twitter.com/Turkcell/status/1242477169999147013 …",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585934019000,2020-04-03,20:13:39,4abdullahozturk,Bu kurumlar bu süreçte işçi çıkarmayıp işçilerin maaşlarını versinler kâfi bence.Devlet destek olmazken özel kurumlardan destek beklemek de biraz yanlış olur ayrıca bazı kurumlar IBAN desteğine para verdiler.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585933803000,2020-04-03,20:10:03,coskuneitheer18,#Vodafone #turkcell #turktelekom  şu evdekal projesine birde bu operatörler birlik yapıp hediye GB gönderse ya destek olsalar Millete evde kalma adına,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585932477000,2020-04-03,19:47:57,byhnakmermer,sol ustteki turkcell yazisini bile ozledim,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585932303000,2020-04-03,19:45:03,enes4y,"Her zaman ülkesinin ve milettinin yanında olan @Turkcell 🇹🇷
Teşekkürler...  https://twitter.com/turkcell/status/1245790004980391938 …",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585932216000,2020-04-03,19:43:36,yemalakolo,EvdeHayatVar yazıyor bende geçen gün açtırdım hattı 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585932091000,2020-04-03,19:41:31,kjaerskrtell,skxmsmxmsmsm masum,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585931974000,2020-04-03,19:39:34,canjackrousseau,Online dersler için internet lazım #Turkcell bi' yardım etseniz ne güzel olur. 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585931868000,2020-04-03,19:37:48,xdlerredif,dün doğum günüm diye turkcell internet vermiş.. porno indirdim o olayı unutmayayım diye.. askerde herif göre göre libidom sıfıra indi aq,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585931632000,2020-04-03,19:33:52,edaocall,Corona virüsünden evden çıkamıyoruz. Haberleri takip ediyoruz sürekli. Bence Turkcell olarak sizde bizlere destek olup ekstra GB verebilirsiniz. @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585931558000,2020-04-03,19:32:38,isthere_,"Klas hareket @GarantiBBVA teşekkürler ☺️ 

Bugün için 1 GB internet verseydin keşke be @Turkcell , evde wifi yok😬  pic.twitter.com/focGChgOJx",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585931196000,2020-04-03,19:26:36,kamilkasaci,"Bu arada tabii ki bilgisayarı, internet erişimi olmayan, ya da eksik ya da zayıf olan aileler ve öğrenciler var. 

Telekomünikasyon ve teknoloji firmaları ile işbirliği yapılarak bu eksiklerin de giderilmesi gerekir. @TurkTelekom @Turkcell @VodafoneTR",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585930990000,2020-04-03,19:23:10,ferdaekiz,Normalde özel günlere takılmam lakin insan alışınca da bekliyor sevgili @Turkcell yıllarca hiç aksatmadan kutladın bugün neden unuttun kalbini kıracak bir şey mi yaptım? kızılay ve halk kütüphanesi bile kutladı ama sen... devam edemeyeceğim...😔,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585930847000,2020-04-03,19:20:47,qulilkkk,"Ben da sana teşekkür etmek istiyorum ..

Benimle aynı bu gökyüzü paylaştığın için 🌸",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585930417000,2020-04-03,19:13:37,makyuzz,Vodafone'un sahibi olsam bile Turkcell kullanırdım. Ki muhtemelen o da öyle yapıyordur.,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585929602000,2020-04-03,19:00:02,abdullahbilgin,Allah razı olsun operatör gibi operatör @Turkcell 20-25 mart'a gelen faturaları 5 gün ötelemiş 😄😄😄,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585929271000,2020-04-03,18:54:31,aysecemreturgut,"Taşucunda online’ım. Az önce Turkcell bayisindeki elemanın ‘Antepli misiniz, ya da daha önce Antep’te bulundunuz mu ?” sorusuyla ağzım bir karış açık kaldı. Kendisi Antepliymiş ve şiveden anlaşılıyormuş. Ben şok 😱",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585928596000,2020-04-03,18:43:16,bayramhamit30,İşte hakkari duran kaya beldesi halimiz budur @VodafoneTR @Turkcell  şebeke sıkıntısı çekiyoruz bir el atın  pic.twitter.com/ndajjNeGNG,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585928376000,2020-04-03,18:39:36,m_eminyrbi,Turkcell satış danışmanı mısın kardeş bu nasıl savunma ? Abicim aynısıni ben kullanıyorum çok memnunum :),,,,,,,,,,,,,,,,,,,,,,,,,
4,1585928335000,2020-04-03,18:38:55,halil_alpay17,@SuperYardim Bizim buraya alt yapı getirsenizde şu firmadan kurtulsak sorunum hala devam ediyor cayma bedeli felan feda olsun türkcel yardım et nolursun @TurkcellHizmet @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585928192000,2020-04-03,18:36:32,radyobalfm,Turkcell BIP Web Nasıl Kullanılır?  https://www.balfm.net/turkcell-bip-web-nasil-kullanilir.html/ …,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585928044000,2020-04-03,18:34:04,sehicserdar,"Koronavirüs sürecinde evden çalışma sistemine geçen Dap Yapı,Turkcell, Turk Telekom, Hyundai tebrikler!",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585927559000,2020-04-03,18:25:59,yukare_,Teşekkürler 🧡 ve bir sorum olacak Turkcell Dergilik üzerinden yaptığımız okumanın size maddi bir katkısı var mı?,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585927334000,2020-04-03,18:22:14,burjuuuu,Turkcell kullanan zengindir bedavaya ihtiyacı yoktur 😛,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585927165000,2020-04-03,18:19:25,ckskn84,@VodafoneTR hizmet veremiyorsunuz! Hiç bi yerden telefonunuz cekmiyor! Bir de kendinizi #Turkcell ile yarıstıyorsunuz rakip bellediğiniz abonenin yanına yaklasamazsınız bu zihniyet bu tembelliğiniz ile anca müşteriyi sömürme güdüsü lanet olsun vodafone abonesi olduğum güne!,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585926619000,2020-04-03,18:10:19,4abdullahozturk,"Kardeş bu kurumların ne suçu var hepsi yatırımcı kurumu ve işçi çalıştırıyor ,kira veriyor ,vergi ödüyor vs.Bu kurumlara suç bulmak yanlış.",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585926394000,2020-04-03,18:06:34,sucrossdresser,Turkcell Tl paketim bitti yardim edebilecek arkadaşlar özelden bana yardım edeceğim desin ? Dakika sms cb lazım? lütfen,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585926237000,2020-04-03,18:03:57,turkcellhizmet,"Turkcell teknolojik açıdan çalışmalarını sürdürmekte, gelişmeleri de takip etmektedir.",,,,,,,,,,,,,,,,,,,,,,,,,
4,1585926165000,2020-04-03,18:02:45,mu4llim_bey,Onları hiç denemediğim için (ev interneti için diyorum bunu) bir yorum yapamayacağım mesela telefon çekimi konusunda da @Turkcell cim hepsinden iyi 😂 çünkü hepsini denedjm zamanında,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585926047000,2020-04-03,18:00:47,rabiafettahoglu,Haklısın ama onların hızı falan da düşük pahalı olmalarına rahmen,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585925985000,2020-04-03,17:59:45,mu4llim_bey,En azından bunlar gibi rezil olmaz ama yine de sen bilirsin,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585925949000,2020-04-03,17:59:09,musstafapinar,Ahahaha yazmıcak sende herkeste yazacak sende yazmayacak çünkü sen O sun seçilmiş adamsın japonsun bi kere 😂,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585925757000,2020-04-03,17:55:57,meliskl9034,Oluşturacağım 👍,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585925390000,2020-04-03,17:49:50,rabiafettahoglu,Onlar çok pahalı baktım,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585925150000,2020-04-03,17:45:50,mericmlk,@Turkcell Lütfen beni bu @VodafoneTR  illetinden kurtar müşteri desteği olmayan 3 kuruşluk sağlayıcı...,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585924698000,2020-04-03,17:38:18,busranurrk_,senin mesaj atmanı beklicek değilim sağolsun turkcell gardaşım yeterince atıyor,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585924470000,2020-04-03,17:34:30,hiotii,Ben turkcell e asık oldum galiba ya,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585924381000,2020-04-03,17:33:01,yavuzsongul7,Yapın bi güzellik #universiteicininternet @VodafoneVakfi @TurkTelekom @Turkcell,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585924359000,2020-04-03,17:32:39,mstyldrm37,@turkcell_tweet slm numa Ra taşıma ile bilgilendirme almak istiyorum fakat müşteri hizmetleri ne ulaşamıyorum yardim,,,,,,,,,,,,,,,,,,,,,,,,,
4,1585924096000,2020-04-03,17:28:16,merveschumacher,Biz komple Turkcell’den geçtik 2 senedir kullanıyoruz henüz olmadık faturadan rahat ettim,,,,,,,,,,,,,,,,,,,,,,,,,
